date,cost_of_sales,selling_price,net_profit,project_name,project_category,project_status
2012-11-05,2415.21,2999.66,584.45,Proj8,Category3,Completed
2012-11-06,4079.682,3614.316,745.44,Proj5,Category2,On - hold
2012-11-07,2282.26,2937.29,655.03,Proj4,Category2,In - Progress
2012-11-08,5736.125,4922.486,601.13,Proj9,Category3,Completed
2012-11-09,4080.708,3485.8439999999996,637.81,Proj5,Category2,On - hold
2012-11-12,2181.97,2904.25,722.28,Proj6,Category2,On - hold
2012-11-13,2115.86,2883.89,768.03,Proj4,Category2,In - Progress
2012-11-14,2165.1,2846.81,681.71,Proj2,Category1,In - Progress
2012-11-15,2091.91,2836.94,745.03,Proj8,Category3,Completed
2012-11-16,2153.44,2853.13,699.69,Proj1,Category1,In - Progress
2012-11-19,5745.85,4957.319,617.73,Proj9,Category3,Completed
2012-11-20,2281.77,2916.68,634.91,Proj7,Category3,On - hold
2012-11-21,4221.504000000001,3511.86,581.27,Proj5,Category2,On - hold
2012-11-23,2233.52,2966.85,733.33,Proj1,Category1,In - Progress
2012-11-26,5680.0,5060.526,704.78,Proj9,Category3,Completed
2012-11-27,2226.29,2967.79,741.5,Proj3,Category1,In - Progress
2012-11-28,2255.21,2991.78,736.57,Proj2,Category1,In - Progress
2012-11-29,2125.04,3012.03,886.99,Proj2,Category1,In - Progress
2012-11-30,2169.51,3010.24,840.73,Proj3,Category1,In - Progress
2012-12-03,4167.396,3602.64,686.98,Proj5,Category2,On - hold
2012-12-04,2252.29,2996.69,744.4,Proj4,Category2,In - Progress
2012-12-05,2233.46,2973.7,740.24,Proj7,Category3,On - hold
2012-12-06,2234.95,2989.27,754.32,Proj8,Category3,Completed
2012-12-07,2355.73,2978.04,622.31,Proj8,Category3,Completed
2012-12-10,2035.81,2986.96,951.15,Proj7,Category3,On - hold
2012-12-11,2170.74,3022.3,851.56,Proj3,Category1,In - Progress
2012-12-12,2288.75,3013.81,725.06,Proj8,Category3,Completed
2012-12-13,2373.32,2992.16,618.84,Proj8,Category3,Completed
2012-12-14,2239.38,2971.33,731.95,Proj2,Category1,In - Progress
2012-12-17,2318.78,3010.6,691.82,Proj6,Category2,On - hold
2012-12-18,2211.05,3054.53,843.48,Proj1,Category1,In - Progress
2012-12-19,2224.45,3044.36,819.91,Proj6,Category2,On - hold
2012-12-20,4084.7040000000006,3660.468,781.11,Proj5,Category2,On - hold
2012-12-21,2398.97,3021.01,622.04,Proj1,Category1,In - Progress
2012-12-24,2163.16,3012.6,849.44,Proj6,Category2,On - hold
2012-12-26,2271.31,2990.16,718.85,Proj7,Category3,On - hold
2012-12-27,2267.8,2985.91,718.11,Proj1,Category1,In - Progress
2012-12-28,2262.34,2960.31,697.97,Proj4,Category2,In - Progress
2012-12-31,2420.74,3019.51,598.77,Proj7,Category3,On - hold
2013-01-02,2380.28,3112.26,731.98,Proj4,Category2,In - Progress
2013-01-03,5910.15,5270.969,736.51,Proj9,Category3,Completed
2013-01-04,5649.025000000001,5272.821999999999,842.05,Proj9,Category3,Completed
2013-01-07,2383.79,3098.81,715.02,Proj8,Category3,Completed
2013-01-08,5879.55,5256.076999999999,739.99,Proj9,Category3,Completed
2013-01-09,2324.73,3105.81,781.08,Proj4,Category2,In - Progress
2013-01-10,2359.53,3121.76,762.23,Proj1,Category1,In - Progress
2013-01-11,2365.33,3125.63,760.3,Proj3,Category1,In - Progress
2013-01-14,2213.58,3117.5,903.92,Proj3,Category1,In - Progress
2013-01-15,2536.83,3110.78,573.95,Proj4,Category2,In - Progress
2013-01-16,5980.15,5299.818,725.48,Proj9,Category3,Completed
2013-01-17,2307.76,3136.0,828.24,Proj6,Category2,On - hold
2013-01-18,2267.06,3134.71,867.65,Proj2,Category1,In - Progress
2013-01-22,2343.84,3143.18,799.34,Proj6,Category2,On - hold
2013-01-23,2256.98,3153.67,896.69,Proj2,Category1,In - Progress
2013-01-24,5968.3,5321.646,743.06,Proj9,Category3,Completed
2013-01-25,2533.35,3149.71,616.36,Proj1,Category1,In - Progress
2013-01-28,2332.15,3154.3,822.15,Proj8,Category3,Completed
2013-01-29,2426.98,3153.66,726.68,Proj1,Category1,In - Progress
2013-01-30,2416.94,3142.31,725.37,Proj1,Category1,In - Progress
2013-01-31,2376.88,3142.13,765.25,Proj4,Category2,In - Progress
2013-02-01,2541.42,3179.1,637.68,Proj3,Category1,In - Progress
2013-02-04,2398.14,3131.17,733.03,Proj3,Category1,In - Progress
2013-02-05,2392.68,3171.58,778.9,Proj1,Category1,In - Progress
2013-02-06,5958.575,5386.416,785.05,Proj9,Category3,Completed
2013-02-07,2277.3,3165.13,887.83,Proj8,Category3,Completed
2013-02-08,2173.3,3193.87,1020.58,Proj4,Category2,In - Progress
2013-02-11,2422.82,3192.0,769.18,Proj2,Category1,In - Progress
2013-02-12,2387.7,3186.49,798.79,Proj8,Category3,Completed
2013-02-13,5825.5,5434.696,866.68,Proj9,Category3,Completed
2013-02-14,4377.042,3838.392,766.97,Proj5,Category2,On - hold
2013-02-15,2486.02,3192.03,706.01,Proj8,Category3,Completed
2013-02-19,4626.918000000001,3856.308,643.08,Proj5,Category2,On - hold
2013-02-20,2474.13,3164.41,690.28,Proj3,Category1,In - Progress
2013-02-21,2143.12,3131.49,988.37,Proj8,Category3,Completed
2013-02-22,2477.87,3161.82,683.95,Proj2,Category1,In - Progress
2013-02-25,2534.28,3116.25,581.97,Proj2,Category1,In - Progress
2013-02-26,3931.92,3755.58,945.25,Proj5,Category2,On - hold
2013-02-27,2406.3,3162.26,755.96,Proj8,Category3,Completed
2013-02-28,2406.45,3160.19,753.74,Proj3,Category1,In - Progress
2013-03-01,4312.35,3803.6879999999996,773.99,Proj5,Category2,On - hold
2013-03-04,2422.26,3182.03,759.77,Proj2,Category1,In - Progress
2013-03-05,2512.62,3224.13,711.51,Proj6,Category2,On - hold
2013-03-06,2616.82,3222.37,605.55,Proj7,Category3,On - hold
2013-03-07,2161.93,3232.09,1070.16,Proj3,Category1,In - Progress
2013-03-08,2463.56,3244.37,780.81,Proj8,Category3,Completed
2013-03-11,2645.38,3252.87,607.49,Proj1,Category1,In - Progress
2013-03-12,2353.08,3242.32,889.24,Proj8,Category3,Completed
2013-03-13,2457.57,3245.12,787.55,Proj6,Category2,On - hold
2013-03-14,2283.14,3258.93,975.79,Proj3,Category1,In - Progress
2013-03-15,2528.69,3249.07,720.38,Proj7,Category3,On - hold
2013-03-18,2502.07,3237.59,735.52,Proj1,Category1,In - Progress
2013-03-19,2267.13,3229.1,961.97,Proj8,Category3,Completed
2013-03-20,2390.13,3254.19,864.06,Proj4,Category2,In - Progress
2013-03-21,2533.34,3222.6,689.26,Proj6,Category2,On - hold
2013-03-22,2495.63,3245.0,749.37,Proj1,Category1,In - Progress
2013-03-25,2373.72,3235.3,861.58,Proj8,Category3,Completed
2013-03-26,2565.68,3252.48,686.8,Proj2,Category1,In - Progress
2013-03-27,6453.049999999999,5536.084,675.3,Proj9,Category3,Completed
2013-03-28,2473.1,3267.52,794.42,Proj7,Category3,On - hold
2013-04-01,2518.96,3239.17,720.21,Proj2,Category1,In - Progress
2013-04-02,2447.0,3254.86,807.86,Proj2,Category1,In - Progress
2013-04-03,6414.125,5471.62,652.95,Proj9,Category3,Completed
2013-04-04,4188.6720000000005,3869.9759999999997,897.94,Proj5,Category2,On - hold
2013-04-05,2358.55,3203.86,845.31,Proj3,Category1,In - Progress
2013-04-08,2443.33,3222.25,778.92,Proj2,Category1,In - Progress
2013-04-09,2460.27,3237.86,777.59,Proj7,Category3,On - hold
2013-04-10,2480.31,3297.25,816.94,Proj6,Category2,On - hold
2013-04-11,6582.725,5610.272,667.07,Proj9,Category3,Completed
2013-04-12,2539.14,3294.95,755.81,Proj2,Category1,In - Progress
2013-04-15,2495.16,3216.49,721.33,Proj7,Category3,On - hold
2013-04-16,2276.51,3264.63,988.12,Proj1,Category1,In - Progress
2013-04-17,4234.5,3845.604,852.17,Proj5,Category2,On - hold
2013-04-18,2111.99,3166.36,1054.37,Proj4,Category2,In - Progress
2013-04-19,2470.08,3206.06,735.98,Proj1,Category1,In - Progress
2013-04-22,2329.52,3233.55,904.03,Proj8,Category3,Completed
2013-04-23,4485.492,3923.196,777.39,Proj5,Category2,On - hold
2013-04-24,2518.81,3269.65,750.84,Proj6,Category2,On - hold
2013-04-25,4554.8099999999995,3947.9879999999994,759.54,Proj5,Category2,On - hold
2013-04-26,2544.14,3279.26,735.12,Proj1,Category1,In - Progress
2013-04-29,2378.05,3307.02,928.97,Proj8,Category3,Completed
2013-04-30,2473.03,3328.79,855.76,Proj6,Category2,On - hold
2013-05-01,2416.72,3299.13,882.41,Proj4,Category2,In - Progress
2013-05-02,2469.9,3340.62,870.72,Proj8,Category3,Completed
2013-05-03,2520.6,3378.63,858.03,Proj8,Category3,Completed
2013-05-06,2564.92,3392.97,828.05,Proj8,Category3,Completed
2013-05-07,2488.07,3396.63,908.56,Proj6,Category2,On - hold
2013-05-08,2663.42,3413.27,749.85,Proj2,Category1,In - Progress
2013-05-09,2664.42,3409.17,744.75,Proj2,Category1,In - Progress
2013-05-10,2660.52,3436.58,776.06,Proj8,Category3,Completed
2013-05-13,2522.36,3438.79,916.43,Proj3,Category1,In - Progress
2013-05-14,4842.072,4155.132,772.57,Proj5,Category2,On - hold
2013-05-15,2603.73,3471.62,867.89,Proj3,Category1,In - Progress
2013-05-16,2607.04,3465.24,858.2,Proj8,Category3,Completed
2013-05-17,2513.47,3498.97,985.5,Proj7,Category3,On - hold
2013-05-20,2674.93,3496.43,821.5,Proj1,Category1,In - Progress
2013-05-21,2621.07,3502.12,881.05,Proj8,Category3,Completed
2013-05-22,2612.18,3463.3,851.12,Proj2,Category1,In - Progress
2013-05-23,2501.47,3459.42,957.95,Proj2,Category1,In - Progress
2013-05-24,4814.946,4150.968,784.17,Proj5,Category2,On - hold
2013-05-28,2640.99,3488.89,847.9,Proj4,Category2,In - Progress
2013-05-29,2643.92,3467.52,823.6,Proj7,Category3,On - hold
2013-05-30,2788.66,3491.3,702.64,Proj3,Category1,In - Progress
2013-05-31,6595.349999999999,5875.047,817.77,Proj9,Category3,Completed
2013-06-03,2663.45,3465.37,801.92,Proj1,Category1,In - Progress
2013-06-04,2514.68,3445.26,930.58,Proj8,Category3,Completed
2013-06-05,2481.99,3401.48,919.49,Proj4,Category2,In - Progress
2013-06-06,2418.97,3424.05,1005.08,Proj8,Category3,Completed
2013-06-07,2529.86,3469.22,939.36,Proj4,Category2,In - Progress
2013-06-10,2701.53,3473.77,772.24,Proj8,Category3,Completed
2013-06-11,2718.01,3436.95,718.94,Proj6,Category2,On - hold
2013-06-12,2628.74,3400.43,771.69,Proj1,Category1,In - Progress
2013-06-13,2526.22,3445.36,919.14,Proj2,Category1,In - Progress
2013-06-14,6547.925,5820.052,804.39,Proj9,Category3,Completed
2013-06-17,6280.8,5868.621,939.81,Proj9,Category3,Completed
2013-06-18,2698.09,3482.18,784.09,Proj2,Category1,In - Progress
2013-06-19,2654.56,3443.2,788.64,Proj7,Category3,On - hold
2013-06-20,6465.549999999999,5719.888,778.42,Proj9,Category3,Completed
2013-06-21,2535.74,3357.25,821.51,Proj2,Category1,In - Progress
2013-06-24,2423.8,3320.76,896.96,Proj7,Category3,On - hold
2013-06-25,4662.648,4017.468,757.53,Proj5,Category2,On - hold
2013-06-26,2606.46,3376.22,769.76,Proj2,Category1,In - Progress
2013-06-27,2671.99,3401.86,729.87,Proj3,Category1,In - Progress
2013-06-28,2573.78,3403.25,829.47,Proj4,Category2,In - Progress
2013-07-01,6366.075,5838.633,888.06,Proj9,Category3,Completed
2013-07-02,2680.68,3433.4,752.72,Proj3,Category1,In - Progress
2013-07-03,2506.03,3443.67,937.64,Proj3,Category1,In - Progress
2013-07-05,2500.02,3479.38,979.36,Proj8,Category3,Completed
2013-07-08,2628.86,3484.83,855.97,Proj7,Category3,On - hold
2013-07-09,4610.97,4205.112,942.61,Proj5,Category2,On - hold
2013-07-10,6155.575,5985.292,1058.53,Proj9,Category3,Completed
2013-07-11,2773.28,3578.3,805.02,Proj7,Category3,On - hold
2013-07-12,6812.325,6120.1359999999995,875.15,Proj9,Category3,Completed
2013-07-15,2667.21,3607.49,940.28,Proj4,Category2,In - Progress
2013-07-16,4801.878000000001,4318.2,930.79,Proj5,Category2,On - hold
2013-07-17,2746.34,3610.0,863.66,Proj2,Category1,In - Progress
2013-07-18,2648.76,3611.28,962.52,Proj2,Category1,In - Progress
2013-07-19,2867.48,3587.61,720.13,Proj3,Category1,In - Progress
2013-07-22,2667.03,3600.39,933.36,Proj7,Category3,On - hold
2013-07-23,6448.325,6084.759,999.94,Proj9,Category3,Completed
2013-07-24,2649.06,3579.6,930.54,Proj4,Category2,In - Progress
2013-07-25,2562.33,3605.19,1042.86,Proj6,Category2,On - hold
2013-07-26,2773.88,3613.16,839.28,Proj6,Category2,On - hold
2013-07-29,2587.88,3599.14,1011.26,Proj6,Category2,On - hold
2013-07-30,2816.03,3616.47,800.44,Proj7,Category3,On - hold
2013-07-31,2569.25,3626.37,1057.12,Proj8,Category3,Completed
2013-08-01,2697.67,3675.74,978.07,Proj7,Category3,On - hold
2013-08-02,2697.86,3689.59,991.73,Proj8,Category3,Completed
2013-08-05,4910.85,4431.54,964.7,Proj5,Category2,On - hold
2013-08-06,7113.474999999999,6231.809,820.38,Proj9,Category3,Completed
2013-08-07,2843.09,3654.01,810.92,Proj2,Category1,In - Progress
2013-08-08,5166.0,4402.9439999999995,799.12,Proj5,Category2,On - hold
2013-08-09,2814.59,3660.11,845.52,Proj1,Category1,In - Progress
2013-08-12,2783.33,3669.95,886.62,Proj1,Category1,In - Progress
2013-08-13,2820.28,3684.44,864.16,Proj2,Category1,In - Progress
2013-08-14,2677.31,3669.27,991.96,Proj3,Category1,In - Progress
2013-08-15,2779.83,3606.12,826.29,Proj2,Category1,In - Progress
2013-08-16,6318.724999999999,6124.726000000001,1075.29,Proj9,Category3,Completed
2013-08-19,2692.16,3589.09,896.93,Proj2,Category1,In - Progress
2013-08-20,4779.522,4336.308,958.3,Proj5,Category2,On - hold
2013-08-21,2740.86,3599.79,858.93,Proj4,Category2,In - Progress
2013-08-22,2848.86,3638.71,789.85,Proj4,Category2,In - Progress
2013-08-23,2687.91,3657.79,969.88,Proj8,Category3,Completed
2013-08-26,2811.09,3657.57,846.48,Proj6,Category2,On - hold
2013-08-27,2787.13,3578.52,791.39,Proj4,Category2,In - Progress
2013-08-28,2897.45,3593.35,695.9,Proj8,Category3,Completed
2013-08-29,2533.43,3620.3,1086.87,Proj2,Category1,In - Progress
2013-08-30,2654.79,3589.87,935.08,Proj4,Category2,In - Progress
2013-09-03,2866.85,3612.61,745.76,Proj3,Category1,In - Progress
2013-09-04,2628.67,3649.04,1020.37,Proj8,Category3,Completed
2013-09-05,6986.65,6219.926,864.12,Proj9,Category3,Completed
2013-09-06,2650.17,3660.01,1009.84,Proj7,Category3,On - hold
2013-09-09,2734.17,3706.18,972.01,Proj2,Category1,In - Progress
2013-09-10,2731.62,3729.02,997.4,Proj2,Category1,In - Progress
2013-09-11,2838.75,3725.01,886.26,Proj2,Category1,In - Progress
2013-09-12,2704.4,3715.97,1011.57,Proj7,Category3,On - hold
2013-09-13,2731.24,3722.18,990.94,Proj7,Category3,On - hold
2013-09-16,2760.9,3717.85,956.95,Proj1,Category1,In - Progress
2013-09-17,2803.7,3745.7,942.0,Proj3,Category1,In - Progress
2013-09-18,2736.84,3783.64,1046.8,Proj1,Category1,In - Progress
2013-09-19,2823.79,3789.38,965.59,Proj1,Category1,In - Progress
2013-09-20,2716.55,3774.73,1058.18,Proj7,Category3,On - hold
2013-09-23,6732.075,6400.9929999999995,1072.46,Proj9,Category3,Completed
2013-09-24,2676.55,3768.25,1091.7,Proj8,Category3,Completed
2013-09-25,2609.34,3761.1,1151.76,Proj6,Category2,On - hold
2013-09-26,2952.75,3787.43,834.68,Proj4,Category2,In - Progress
2013-09-27,2847.67,3781.59,933.92,Proj1,Category1,In - Progress
2013-09-30,2909.38,3771.48,862.1,Proj1,Category1,In - Progress
2013-10-01,2949.25,3817.98,868.73,Proj6,Category2,On - hold
2013-10-02,2672.11,3815.02,1142.91,Proj7,Category3,On - hold
2013-10-03,2539.5,3774.34,1234.84,Proj1,Category1,In - Progress
2013-10-04,2905.95,3807.75,901.8,Proj4,Category2,In - Progress
2013-10-07,2824.83,3770.38,945.55,Proj4,Category2,In - Progress
2013-10-08,2649.39,3694.83,1045.44,Proj1,Category1,In - Progress
2013-10-09,2847.35,3677.78,830.43,Proj1,Category1,In - Progress
2013-10-10,2939.78,3760.75,820.97,Proj1,Category1,In - Progress
2013-10-11,2708.21,3791.87,1083.66,Proj6,Category2,On - hold
2013-10-14,2904.8,3815.28,910.48,Proj2,Category1,In - Progress
2013-10-15,2750.02,3794.01,1043.99,Proj2,Category1,In - Progress
2013-10-16,2759.88,3839.43,1079.55,Proj4,Category2,In - Progress
2013-10-17,2871.11,3863.15,992.04,Proj7,Category3,On - hold
2013-10-18,2924.42,3914.28,989.86,Proj4,Category2,In - Progress
2013-10-21,5366.268000000001,4704.06,938.79,Proj5,Category2,On - hold
2013-10-22,7535.974999999999,6680.269,915.18,Proj9,Category3,Completed
2013-10-23,3072.25,3907.07,834.82,Proj6,Category2,On - hold
2013-10-24,2960.17,3928.96,968.79,Proj7,Category3,On - hold
2013-10-25,5333.22,4732.032,980.46,Proj5,Category2,On - hold
2013-10-28,2945.76,3940.13,994.37,Proj3,Category1,In - Progress
2013-10-29,2723.04,3952.34,1229.3,Proj6,Category2,On - hold
2013-10-30,2751.51,3930.62,1179.11,Proj7,Category3,On - hold
2013-10-31,7462.575000000001,6663.507,934.68,Proj9,Category3,Completed
2013-11-01,7656.275000000001,6667.468,859.53,Proj9,Category3,Completed
2013-11-04,2888.11,3936.59,1048.48,Proj8,Category3,Completed
2013-11-05,5248.926,4727.832,1023.79,Proj5,Category2,On - hold
2013-11-06,2933.86,3931.95,998.09,Proj3,Category1,In - Progress
2013-11-07,7187.975,6557.460999999999,982.14,Proj9,Category3,Completed
2013-11-08,2834.71,3919.23,1084.52,Proj1,Category1,In - Progress
2013-11-11,2965.13,3919.79,954.66,Proj2,Category1,In - Progress
2013-11-12,2675.9,3919.92,1244.02,Proj1,Category1,In - Progress
2013-11-13,3003.21,3965.58,962.37,Proj2,Category1,In - Progress
2013-11-14,2936.46,3972.74,1036.28,Proj3,Category1,In - Progress
2013-11-15,7792.25,6776.148999999999,869.07,Proj9,Category3,Completed
2013-11-18,7321.825,6713.419,1020.34,Proj9,Category3,Completed
2013-11-19,2845.76,3931.55,1085.79,Proj7,Category3,On - hold
2013-11-20,5021.73,4705.523999999999,1131.42,Proj5,Category2,On - hold
2013-11-21,2879.35,3969.16,1089.81,Proj8,Category3,Completed
2013-11-22,2962.93,3991.65,1028.72,Proj2,Category1,In - Progress
2013-11-25,3206.73,3994.57,787.84,Proj4,Category2,In - Progress
2013-11-26,2921.79,4017.75,1095.96,Proj8,Category3,Completed
2013-11-27,3036.11,4044.75,1008.64,Proj1,Category1,In - Progress
2013-11-29,5592.6,4871.8679999999995,952.89,Proj5,Category2,On - hold
2013-12-02,3170.32,4045.26,874.94,Proj4,Category2,In - Progress
2013-12-03,3107.14,4037.2,930.06,Proj6,Category2,On - hold
2013-12-04,2957.29,4038.0,1080.71,Proj7,Category3,On - hold
2013-12-05,3124.1,4033.17,909.07,Proj3,Category1,In - Progress
2013-12-06,3095.74,4062.52,966.78,Proj8,Category3,Completed
2013-12-09,3054.22,4068.75,1014.53,Proj8,Category3,Completed
2013-12-10,3077.67,4060.49,982.82,Proj8,Category3,Completed
2013-12-11,5511.023999999999,4804.572,942.13,Proj5,Category2,On - hold
2013-12-12,2803.78,3998.4,1194.62,Proj2,Category1,In - Progress
2013-12-13,2922.51,4000.98,1078.47,Proj2,Category1,In - Progress
2013-12-16,3015.51,4029.52,1014.01,Proj2,Category1,In - Progress
2013-12-17,2956.18,4023.68,1067.5,Proj3,Category1,In - Progress
2013-12-18,2972.31,4070.06,1097.75,Proj2,Category1,In - Progress
2013-12-19,7540.425,6898.838,1041.97,Proj9,Category3,Completed
2013-12-20,7590.575,6978.057999999999,1068.52,Proj9,Category3,Completed
2013-12-23,3082.39,4148.9,1066.51,Proj2,Category1,In - Progress
2013-12-24,3260.55,4155.42,894.87,Proj8,Category3,Completed
2013-12-26,3060.33,4167.18,1106.85,Proj6,Category2,On - hold
2013-12-27,5432.562000000001,4987.908,1138.5,Proj5,Category2,On - hold
2013-12-30,3155.1,4154.2,999.1,Proj1,Category1,In - Progress
2013-12-31,3115.93,4176.59,1060.66,Proj6,Category2,On - hold
2014-01-02,3129.54,4143.07,1013.53,Proj6,Category2,On - hold
2014-01-03,2987.51,4131.91,1144.4,Proj7,Category3,On - hold
2014-01-06,5380.83,4936.416,1124.33,Proj5,Category2,On - hold
2014-01-07,3075.44,4153.18,1077.74,Proj7,Category3,On - hold
2014-01-08,3218.54,4165.61,947.07,Proj8,Category3,Completed
2014-01-09,3043.7,4156.19,1112.49,Proj4,Category2,In - Progress
2014-01-10,3156.49,4174.67,1018.18,Proj1,Category1,In - Progress
2014-01-13,5675.273999999999,4935.96,960.37,Proj5,Category2,On - hold
2014-01-14,7977.75,7111.134000000001,991.92,Proj9,Category3,Completed
2014-01-15,3134.0,4214.88,1080.88,Proj6,Category2,On - hold
2014-01-16,3236.97,4218.69,981.72,Proj2,Category1,In - Progress
2014-01-17,3081.99,4197.58,1115.59,Proj1,Category1,In - Progress
2014-01-21,3190.66,4225.76,1035.1,Proj7,Category3,On - hold
2014-01-22,3045.58,4243.0,1197.42,Proj3,Category1,In - Progress
2014-01-23,3192.58,4218.88,1026.29,Proj2,Category1,In - Progress
2014-01-24,3125.57,4128.17,1002.6,Proj4,Category2,In - Progress
2014-01-27,3068.03,4083.61,1015.58,Proj1,Category1,In - Progress
2014-01-28,3082.54,4097.96,1015.42,Proj8,Category3,Completed
2014-01-29,3022.71,4051.43,1028.72,Proj6,Category2,On - hold
2014-01-30,5263.272,4947.756,1199.09,Proj5,Category2,On - hold
2014-01-31,3217.0,4103.88,886.88,Proj4,Category2,In - Progress
2014-02-03,3070.22,3996.96,926.74,Proj7,Category3,On - hold
2014-02-04,2949.75,4031.52,1081.77,Proj1,Category1,In - Progress
2014-02-05,5505.336,4813.86,953.03,Proj5,Category2,On - hold
2014-02-06,2931.31,4057.12,1125.81,Proj8,Category3,Completed
2014-02-07,7703.975,7013.9619999999995,1044.27,Proj9,Category3,Completed
2014-02-10,7632.35,7051.889,1095.23,Proj9,Category3,Completed
2014-02-11,3182.15,4191.05,1008.9,Proj1,Category1,In - Progress
2014-02-12,3032.85,4201.29,1168.44,Proj3,Category1,In - Progress
2014-02-13,3226.18,4240.67,1014.49,Proj3,Category1,In - Progress
2014-02-14,3018.71,4244.02,1225.31,Proj6,Category2,On - hold
2014-02-18,3440.52,4272.78,832.26,Proj8,Category3,Completed
