date,cost_of_sales,selling_price,net_profit,project_name
2014-10-28,3495.0,4564.29,1069.29,Proj7
2014-10-29,3439.59,4549.23,1109.64,Proj4
2014-10-30,3464.65,4566.14,1101.49,Proj8
2014-10-31,3522.75,4630.74,1107.99,Proj1
2014-11-03,3489.82,4638.91,1149.09,Proj7
2014-11-04,3520.77,4623.64,1102.87,Proj8
2014-11-05,3345.97,4620.72,1274.75,Proj4
2014-11-06,3476.11,4638.47,1162.36,Proj4
2014-11-07,3502.97,4632.53,1129.56,Proj6
2014-11-10,3613.28,4651.62,1038.34,Proj8
2014-11-11,8997.2,7922.952,1061.68,Proj9
2014-11-12,3508.19,4675.14,1166.95,Proj2
2014-11-13,3533.35,4680.14,1146.79,Proj4
2014-11-14,3591.06,4688.54,1097.48,Proj7
2014-11-17,6307.596,5605.2,1166.78,Proj5
2014-11-18,3554.14,4702.44,1148.3,Proj2
2014-11-19,3574.23,4675.71,1101.48,Proj3
2014-11-20,6253.956,5642.244,1227.45,Proj5
2014-11-21,3374.25,4712.97,1338.72,Proj8
2014-11-24,3612.26,4754.89,1142.63,Proj3
2014-11-25,3477.4,4758.25,1280.85,Proj7
2014-11-26,9048.675,8138.4439999999995,1167.85,Proj9
2014-11-28,3575.2,4791.63,1216.43,Proj2
2014-12-01,3543.56,4727.35,1183.79,Proj1
2014-12-02,8850.125,8084.877,1215.76,Proj9
2014-12-03,3542.84,4774.47,1231.63,Proj2
2014-12-04,3605.93,4769.44,1163.51,Proj8
2014-12-05,6319.4400000000005,5736.912,1269.96,Proj5
2014-12-08,3453.51,4740.69,1287.18,Proj3
2014-12-09,3672.19,4766.47,1094.28,Proj6
2014-12-10,8737.575,7962.834000000001,1188.99,Proj9
2014-12-11,3530.64,4708.16,1177.52,Proj4
2014-12-12,8976.5,7911.120000000001,1063.0,Proj9
2014-12-15,3581.91,4605.16,1023.25,Proj4
2014-12-16,6156.234,5457.396,1127.7,Proj5
2014-12-17,3431.63,4644.31,1212.68,Proj8
2014-12-18,3585.68,4748.4,1162.72,Proj7
2014-12-19,9162.9,8101.146,1100.22,Proj9
2014-12-22,9122.1,8128.414,1132.58,Proj9
2014-12-23,8949.400000000001,8101.214,1185.66,Proj9
2014-12-24,6589.89,5728.164,1112.42,Proj5
2014-12-26,3558.56,4806.86,1248.3,Proj3
2014-12-29,8747.35,8171.746999999999,1307.97,Proj9
2014-12-30,8695.425,8121.647999999999,1299.27,Proj9
2014-12-31,3581.32,4736.05,1154.72,Proj2
2015-01-02,3685.79,4726.81,1041.02,Proj2
2015-01-05,3514.85,4652.57,1137.72,Proj3
2015-01-06,3619.66,4592.74,973.08,Proj2
2015-01-07,3413.44,4650.47,1237.03,Proj3
2015-01-08,6642.63,5683.427999999999,1045.84,Proj5
2015-01-09,3534.69,4704.07,1169.38,Proj2
2015-01-12,3757.59,4664.71,907.12,Proj4
2015-01-13,3238.92,4661.5,1422.58,Proj2
2015-01-14,3447.54,4639.32,1191.78,Proj6
2015-01-15,3461.3,4570.82,1109.52,Proj8
2015-01-16,3498.91,4634.38,1135.47,Proj8
2015-01-20,3590.81,4654.85,1064.04,Proj2
2015-01-21,3502.54,4667.42,1164.88,Proj6
2015-01-22,8834.7,8075.679999999999,1216.52,Proj9
2015-01-23,3543.77,4757.88,1214.11,Proj2
2015-01-26,8885.175000000001,8111.992,1217.69,Proj9
2015-01-27,3432.2,4681.5,1249.3,Proj4
2015-01-28,8346.375,7884.583,1299.44,Proj9
2015-01-29,8658.724999999999,7961.797,1219.92,Proj9
2015-01-30,3417.45,4635.24,1217.79,Proj2
2015-02-02,3602.88,4676.69,1073.81,Proj7
2015-02-03,3625.01,4727.74,1102.73,Proj3
2015-02-04,3571.92,4716.7,1144.78,Proj7
2015-02-05,3574.27,4765.1,1190.83,Proj7
2015-02-06,3541.02,4744.4,1203.38,Proj4
2015-02-09,9145.0,8034.217000000001,1068.01,Proj9
2015-02-10,3584.76,4787.64,1202.88,Proj7
2015-02-11,9246.275000000001,8162.006,1102.67,Proj9
2015-02-12,3599.54,4857.61,1258.07,Proj7
2015-02-13,3600.01,4893.84,1293.83,Proj4
2015-02-17,3719.19,4899.27,1180.08,Proj2
2015-02-18,9251.725,8340.812,1205.67,Proj9
2015-02-19,9779.775,8371.99,1012.79,Proj9
2015-02-20,3588.23,4955.97,1367.74,Proj2
2015-02-23,3867.76,4960.97,1093.21,Proj6
2015-02-24,9076.0,8445.804,1337.72,Proj9
2015-02-25,3519.02,4967.14,1448.12,Proj6
2015-02-26,3693.18,4987.89,1294.71,Proj3
2015-02-27,9563.85,8438.001,1137.99,Proj9
2015-03-02,3709.56,5008.1,1298.54,Proj3
2015-03-03,3790.65,4979.9,1189.25,Proj4
2015-03-04,3762.77,4967.14,1204.37,Proj6
2015-03-05,3806.14,4982.81,1176.67,Proj2
2015-03-06,3811.77,4927.37,1115.6,Proj8
2015-03-09,3794.22,4942.44,1148.22,Proj6
2015-03-10,3519.19,4859.79,1340.6,Proj6
2015-03-11,3418.18,4849.94,1431.76,Proj7
2015-03-12,3571.42,4893.29,1321.87,Proj2
2015-03-13,3783.71,4871.76,1088.05,Proj8
2015-03-16,3641.47,4929.51,1288.04,Proj2
2015-03-17,3801.02,4937.43,1136.41,Proj4
2015-03-18,3729.69,4982.83,1253.14,Proj2
2015-03-19,3821.95,4992.38,1170.43,Proj3
2015-03-20,3878.64,5026.42,1147.78,Proj7
2015-03-23,9533.150000000001,8518.649,1197.71,Proj9
2015-03-24,9128.2,8491.041,1343.45,Proj9
2015-03-25,3676.84,4876.52,1199.68,Proj1
2015-03-26,3642.5,4863.36,1220.86,Proj6
2015-03-27,3772.34,4891.22,1118.88,Proj4
2015-03-30,3658.26,4947.44,1289.18,Proj8
2015-03-31,8790.625,8331.496,1384.63,Proj9
2015-04-01,3742.26,4880.23,1137.97,Proj8
2015-04-02,3805.58,4886.94,1081.36,Proj8
2015-04-06,3817.95,4917.32,1099.37,Proj6
2015-04-07,3745.11,4910.23,1165.12,Proj7
2015-04-08,3804.87,4950.82,1145.95,Proj3
2015-04-09,9423.275,8456.752,1205.25,Proj9
2015-04-10,3773.61,4995.98,1222.37,Proj1
2015-04-13,3678.8,4988.25,1309.45,Proj8
2015-04-14,3904.81,4977.29,1072.48,Proj1
2015-04-15,3791.41,5011.02,1219.61,Proj2
2015-04-16,3710.9,5007.79,1296.89,Proj8
2015-04-17,3709.63,4931.81,1222.18,Proj6
2015-04-20,6617.070000000001,5993.52,1318.45,Proj5
2015-04-21,3948.6,5014.1,1065.5,Proj1
2015-04-22,3794.66,5035.17,1240.51,Proj2
2015-04-23,9078.9,8595.302,1424.5,Proj9
2015-04-24,3838.52,5092.08,1253.56,Proj1
2015-04-27,3780.25,5060.25,1280.0,Proj8
2015-04-28,3665.67,5055.42,1389.75,Proj2
2015-04-29,3652.75,5023.64,1370.89,Proj2
2015-04-30,6676.776000000001,5929.704,1232.1,Proj5
2015-05-01,6876.018000000001,6006.468,1185.38,Proj5
2015-05-04,3770.27,5016.93,1246.66,Proj4
2015-05-05,3599.84,4939.33,1339.49,Proj7
2015-05-06,3634.4,4919.64,1285.24,Proj2
2015-05-07,3578.22,4945.54,1367.32,Proj3
2015-05-08,3674.43,5003.55,1329.12,Proj6
2015-05-11,9668.099999999999,8489.069,1126.33,Proj9
2015-05-12,3698.05,4976.19,1278.14,Proj1
2015-05-13,3912.53,4981.69,1069.16,Proj8
2015-05-14,3724.92,5050.8,1325.88,Proj3
2015-05-15,3927.32,5048.29,1120.97,Proj1
2015-05-18,3808.97,5078.44,1269.47,Proj3
2015-05-19,3874.81,5070.03,1195.22,Proj3
2015-05-20,3913.32,5071.74,1158.42,Proj1
2015-05-21,3956.7,5090.79,1134.09,Proj7
2015-05-22,3756.54,5089.36,1332.82,Proj7
2015-05-26,3856.79,5032.75,1175.96,Proj1
2015-05-27,3716.52,5106.59,1390.07,Proj7
2015-05-28,3871.14,5097.98,1226.84,Proj8
2015-05-29,9290.449999999999,8619.051,1353.85,Proj9
2015-06-01,9854.550000000001,8640.981,1141.11,Proj9
2015-06-02,3808.53,5076.52,1267.99,Proj7
2015-06-03,6783.372,6119.075999999999,1330.69,Proj5
2015-06-04,3818.89,5059.12,1240.23,Proj4
2015-06-05,9369.75,8616.382,1320.56,Proj9
2015-06-08,3678.26,5021.63,1343.37,Proj8
2015-06-09,3848.34,5013.87,1165.53,Proj3
2015-06-10,6747.408,6092.027999999999,1328.13,Proj5
2015-06-11,3956.55,5082.51,1125.96,Proj1
2015-06-12,3728.46,5051.1,1322.64,Proj7
2015-06-15,3860.15,5029.97,1169.82,Proj6
2015-06-16,3809.81,5055.55,1245.74,Proj6
2015-06-17,3875.11,5064.88,1189.77,Proj2
2015-06-18,3714.35,5132.95,1418.6,Proj3
2015-06-19,6936.3,6140.4,1263.5,Proj5
2015-06-22,3765.93,5153.97,1388.04,Proj1
2015-06-23,3913.24,5160.09,1246.85,Proj2
2015-06-24,3834.2,5122.41,1288.21,Proj3
2015-06-25,9862.1,8690.723,1167.35,Proj9
2015-06-26,3796.39,5080.51,1284.12,Proj8
2015-06-29,3556.92,4958.47,1401.55,Proj6
2015-06-30,3722.96,4986.87,1263.91,Proj3
2015-07-01,3751.37,5013.12,1261.75,Proj6
2015-07-02,9187.3,8515.657,1334.29,Proj9
2015-07-06,3804.89,4991.94,1187.05,Proj2
2015-07-07,3850.04,4997.46,1147.42,Proj4
2015-07-08,3588.7,4909.76,1321.06,Proj8
2015-07-09,3760.77,4922.4,1161.63,Proj7
2015-07-10,6422.490000000001,5997.24,1429.65,Proj5
2015-07-13,3647.96,5071.51,1423.55,Proj1
2015-07-14,3767.65,5104.89,1337.24,Proj7
2015-07-15,3901.18,5098.94,1197.76,Proj7
2015-07-16,3855.54,5163.18,1307.64,Proj8
2015-07-17,3954.18,5210.14,1255.96,Proj2
2015-07-20,3985.38,5218.86,1233.48,Proj4
2015-07-21,4042.03,5208.12,1166.09,Proj1
2015-07-22,3810.71,5171.77,1361.06,Proj6
2015-07-23,6940.512000000001,6175.692,1290.57,Proj5
2015-07-24,9272.85,8650.671,1379.49,Proj9
2015-07-27,6699.708,6047.736,1317.72,Proj5
2015-07-28,3649.55,5089.21,1439.66,Proj8
2015-07-29,3964.17,5111.73,1147.56,Proj7
2015-07-30,3941.95,5128.78,1186.83,Proj2
2015-07-31,3900.1,5128.28,1228.18,Proj2
2015-08-03,9599.875,8696.146,1275.43,Proj9
2015-08-04,3835.99,5105.55,1269.56,Proj1
2015-08-05,3904.02,5139.94,1235.92,Proj1
2015-08-06,3840.91,5056.44,1215.53,Proj1
2015-08-07,3707.07,5043.54,1336.47,Proj3
2015-08-10,9521.05,8673.06,1293.38,Proj9
2015-08-11,3766.71,5036.79,1270.08,Proj2
2015-08-12,3684.91,5044.39,1359.48,Proj3
2015-08-13,3699.16,5033.56,1334.4,Proj1
2015-08-14,10092.65,8582.008,1011.18,Proj9
2015-08-17,3667.35,5091.7,1424.35,Proj2
2015-08-18,3788.66,5059.35,1270.69,Proj6
2015-08-19,3709.37,5019.05,1309.68,Proj6
2015-08-20,3576.8,4877.49,1300.69,Proj6
2015-08-21,3537.14,4706.04,1168.9,Proj3
2015-08-24,3315.58,4526.25,1210.67,Proj4
2015-08-25,3309.59,4506.49,1196.9,Proj6
2015-08-26,3583.61,4697.54,1113.93,Proj6
2015-08-27,3634.74,4812.71,1177.97,Proj2
2015-08-28,6522.768000000001,5793.9839999999995,1204.56,Proj5
2015-08-31,6257.718000000001,5731.812,1300.0,Proj5
2015-09-01,6208.398,5563.320000000001,1186.99,Proj5
2015-09-02,6146.964,5699.976,1335.0,Proj5
2015-09-03,6539.436,5680.2,1100.48,Proj5
2015-09-04,3616.63,4683.92,1067.29,Proj4
2015-09-08,8930.925,8180.281,1239.56,Proj9
2015-09-09,3505.2,4756.53,1251.33,Proj4
2015-09-10,3834.86,4796.25,961.39,Proj8
2015-09-11,6378.462,5786.808,1278.75,Proj5
2015-09-14,3686.0,4805.76,1119.76,Proj2
2015-09-15,3713.73,4860.52,1146.79,Proj8
2015-09-16,8864.824999999999,8311.707999999999,1343.31,Proj9
2015-09-17,3652.73,4893.95,1241.22,Proj4
2015-09-18,3533.45,4827.23,1293.78,Proj7
2015-09-21,3570.23,4828.95,1258.72,Proj3
2015-09-22,3486.01,4756.72,1270.72,Proj1
2015-09-23,9062.275,8079.657999999999,1127.83,Proj9
2015-09-24,3527.75,4734.48,1206.73,Proj8
2015-09-25,3648.06,4686.5,1038.44,Proj7
2015-09-28,3300.84,4543.97,1243.13,Proj8
2015-09-29,9114.45,7679.4439999999995,871.54,Proj9
2015-09-30,3559.11,4620.16,1061.05,Proj2
2015-10-01,3463.44,4627.08,1163.64,Proj4
2015-10-02,3531.28,4707.78,1176.49,Proj4
2015-10-05,3581.9,4781.26,1199.36,Proj7
2015-10-06,3520.29,4748.36,1228.07,Proj4
2015-10-07,3780.8,4791.15,1010.35,Proj4
2015-10-08,3566.7,4810.79,1244.09,Proj4
2015-10-09,3684.62,4830.47,1145.85,Proj3
2015-10-12,3845.89,4838.64,992.75,Proj6
2015-10-13,3688.57,4796.61,1108.04,Proj4
2015-10-14,3699.45,4782.85,1083.4,Proj1
2015-10-15,3555.52,4870.1,1314.58,Proj1
2015-10-16,3609.38,4886.69,1277.31,Proj8
2015-10-19,6771.438,5886.564,1143.56,Proj5
2015-10-20,3735.99,4880.97,1144.98,Proj8
2015-10-21,3668.06,4840.12,1172.06,Proj2
2015-10-22,3853.87,4920.05,1066.18,Proj2
2015-10-23,3810.61,5031.86,1221.25,Proj2
2015-10-26,3984.01,5034.7,1050.69,Proj1
2015-10-27,6973.0560000000005,6036.179999999999,1156.23,Proj5
2015-10-28,9766.025,8662.672999999999,1189.28,Proj9
2015-10-29,3871.21,5074.27,1203.06,Proj7
2015-10-30,3805.95,5053.75,1247.8,Proj4
2015-11-02,3770.74,5127.15,1356.41,Proj6
2015-11-03,3792.8,5145.13,1352.33,Proj1
2015-11-04,9569.075,8742.215999999999,1314.85,Proj9
2015-11-05,6958.926,6153.288,1261.67,Proj5
2015-11-06,3943.11,5147.12,1204.01,Proj4
2015-11-09,3808.45,5095.3,1286.85,Proj1
2015-11-10,3684.7,5083.24,1398.54,Proj3
2015-11-11,3875.88,5067.02,1191.14,Proj8
2015-11-12,3715.81,5005.08,1289.27,Proj4
2015-11-13,3666.3,4927.88,1261.58,Proj2
2015-11-16,3742.81,4984.62,1241.81,Proj4
2015-11-17,3827.64,4986.02,1158.38,Proj6
2015-11-18,3715.09,5075.2,1360.11,Proj8
2015-11-19,6821.946,6088.368,1283.67,Proj5
2015-11-20,3708.81,5104.92,1396.11,Proj8
2015-11-23,3764.28,5102.48,1338.2,Proj7
2015-11-24,3974.99,5102.81,1127.82,Proj1
2015-11-25,3702.92,5116.14,1413.22,Proj3
2015-11-27,3876.83,5127.52,1250.69,Proj7
2015-11-30,3843.22,5108.67,1265.45,Proj6
2015-12-01,9867.375,8765.727,1209.36,Proj9
2015-12-02,3895.36,5123.22,1227.86,Proj3
2015-12-03,3958.88,5037.53,1078.65,Proj7
2015-12-04,9482.125,8741.859,1349.42,Proj9
2015-12-07,6710.688,6122.1720000000005,1373.65,Proj5
2015-12-08,3878.67,5098.24,1219.57,Proj2
2015-12-09,3763.65,5022.87,1259.22,Proj3
2015-12-10,3804.29,5045.17,1240.88,Proj7
2015-12-11,3552.13,4933.47,1381.34,Proj8
2015-12-14,3586.88,4952.23,1365.35,Proj8
2015-12-15,3743.08,4995.36,1252.28,Proj3
2015-12-16,3894.01,5071.13,1177.12,Proj2
2015-12-17,9248.075,8504.335000000001,1303.32,Proj9
2015-12-18,8990.800000000001,8369.235999999999,1326.76,Proj9
2015-12-21,9296.45,8447.164,1250.34,Proj9
2015-12-22,3817.22,5001.11,1183.89,Proj8
2015-12-23,9238.125,8578.081,1350.68,Proj9
2015-12-24,9066.95,8582.432999999999,1421.71,Proj9
2015-12-28,3954.1,5040.99,1086.89,Proj4
2015-12-29,9397.4,8683.498,1348.98,Proj9
2015-12-30,3818.02,5065.85,1247.83,Proj6
2015-12-31,8868.275,8512.597,1460.1,Proj9
2016-01-04,3722.62,4903.09,1180.47,Proj1
2016-01-05,9252.5,8315.431,1190.43,Proj9
2016-01-06,3555.92,4835.76,1279.84,Proj8
2016-01-07,3472.5,4689.43,1216.93,Proj7
2016-01-08,3556.02,4643.63,1087.61,Proj1
2016-01-11,3501.24,4637.99,1136.75,Proj3
2016-01-12,6247.368,5623.104,1215.16,Proj5
2016-01-13,3265.45,4526.06,1260.61,Proj2
2016-01-14,3496.47,4615.0,1118.53,Proj1
2016-01-15,6305.076,5386.104,985.6,Proj5
2016-01-19,3159.77,4476.95,1317.18,Proj6
2016-01-20,3191.16,4471.69,1280.53,Proj1
2016-01-21,3290.99,4472.06,1181.07,Proj1
2016-01-22,3541.79,4591.18,1049.39,Proj8
2016-01-25,3507.2,4518.49,1011.29,Proj1
2016-01-26,3431.22,4567.67,1136.45,Proj3
2016-01-27,3418.88,4468.17,1049.29,Proj6
2016-01-28,3297.51,4506.68,1209.17,Proj4
2016-01-29,3402.96,4613.95,1210.99,Proj2
2016-02-01,3313.77,4620.37,1306.6,Proj6
2016-02-02,6167.862,5420.339999999999,1090.36,Proj5
2016-02-03,3311.0,4504.24,1193.24,Proj1
2016-02-04,8732.225,7666.252,1016.67,Proj9
2016-02-05,3536.61,4363.14,826.53,Proj4
2016-02-08,3129.5,4283.75,1154.25,Proj8
2016-02-09,3239.61,4268.76,1029.15,Proj2
2016-02-10,3187.21,4283.59,1096.38,Proj4
2016-02-11,3037.01,4266.84,1229.83,Proj2
2016-02-12,8046.625,7373.767,1118.86,Proj9
2016-02-16,3257.18,4435.96,1178.78,Proj3
2016-02-17,3364.85,4534.06,1169.21,Proj3
2016-02-18,3393.56,4487.54,1093.98,Proj1
2016-02-19,3451.94,4504.43,1052.49,Proj3
2016-02-22,3578.92,4570.61,991.69,Proj2
2016-02-23,8763.925000000001,7656.085999999999,998.01,Proj9
2016-02-24,3363.99,4542.61,1178.62,Proj3
2016-02-25,8039.875,7789.74,1366.25,Proj9
2016-02-26,3276.98,4590.47,1313.49,Proj1
2016-02-29,3497.59,4557.95,1060.36,Proj2
2016-03-01,8616.975,7972.320000000001,1242.81,Proj9
2016-03-02,9404.85,7995.814,941.48,Proj9
2016-03-03,3443.66,4707.42,1263.76,Proj7
2016-03-04,3546.29,4717.02,1170.73,Proj4
2016-03-07,3442.74,4708.25,1265.51,Proj6
2016-03-08,3232.52,4648.82,1416.3,Proj6
2016-03-09,3535.47,4674.38,1138.91,Proj3
2016-03-10,3509.58,4662.16,1152.58,Proj6
2016-03-11,6310.008,5698.164,1242.91,Proj5
2016-03-14,8944.225,8075.476,1172.59,Proj9
2016-03-15,3452.45,4728.67,1276.22,Proj3
2016-03-16,3558.05,4763.97,1205.92,Proj8
2016-03-17,3640.53,4774.99,1134.46,Proj8
2016-03-18,8773.975,8152.605,1286.06,Proj9
2016-03-21,6621.642,5770.643999999999,1130.18,Proj5
2016-03-22,8823.95,8196.822,1292.08,Proj9
2016-03-23,3791.2,4768.86,977.66,Proj2
2016-03-24,3548.54,4773.5,1224.96,Proj6
2016-03-28,3647.93,4766.79,1118.86,Proj2
2016-03-29,9155.225,8239.253999999999,1184.53,Proj9
2016-03-30,3632.44,4869.29,1236.85,Proj3
2016-03-31,3683.96,4869.85,1185.89,Proj6
2016-04-01,3739.01,4914.54,1175.53,Proj8
2016-04-04,3599.55,4891.8,1292.25,Proj8
2016-04-05,3555.54,4843.93,1288.39,Proj3
2016-04-06,6713.91,5904.8640000000005,1190.77,Proj5
2016-04-07,3471.17,4848.37,1377.2,Proj6
2016-04-08,3634.73,4850.69,1215.96,Proj8
2016-04-11,3745.58,4833.4,1087.82,Proj2
2016-04-12,8904.8,8282.553,1310.17,Proj9
2016-04-13,3756.24,4947.42,1191.18,Proj8
2016-04-14,3723.79,4945.89,1222.1,Proj6
2016-04-15,3651.88,4938.22,1286.34,Proj4
2016-04-18,3773.55,4960.02,1186.47,Proj4
2016-04-19,3605.93,4940.33,1334.4,Proj1
2016-04-20,3717.25,4948.13,1230.88,Proj1
2016-04-21,9191.425000000001,8408.013,1269.32,Proj9
2016-04-22,3707.16,4906.23,1199.07,Proj8
2016-04-25,3641.0,4895.79,1254.79,Proj4
2016-04-26,8886.525,8310.076,1333.67,Proj9
2016-04-27,3752.57,4863.14,1110.57,Proj2
2016-04-28,9111.2,8168.9929999999995,1160.81,Proj9
2016-04-29,3433.87,4775.36,1341.49,Proj2
2016-05-02,3587.97,4817.59,1229.62,Proj8
2016-05-03,3583.06,4763.22,1180.16,Proj1
2016-05-04,3495.24,4725.64,1230.4,Proj4
2016-05-05,6471.2519999999995,5660.508,1121.95,Proj5
2016-05-06,3626.53,4736.16,1109.63,Proj3
2016-05-09,3638.71,4750.21,1111.5,Proj8
2016-05-10,3714.94,4809.88,1094.94,Proj2
2016-05-11,9441.125,8093.172999999999,984.24,Proj9
2016-05-12,3695.96,4737.33,1041.37,Proj8
2016-05-13,3355.95,4717.68,1361.73,Proj7
2016-05-16,3484.19,4775.46,1291.27,Proj1
2016-05-17,9330.650000000001,8016.740999999999,983.47,Proj9
2016-05-18,3563.91,4739.12,1175.21,Proj6
2016-05-19,3607.38,4712.53,1105.15,Proj2
2016-05-20,3481.96,4769.56,1287.6,Proj7
2016-05-23,3608.92,4765.78,1156.86,Proj6
2016-05-24,3805.94,4861.06,1055.12,Proj2
2016-05-25,3657.54,4894.89,1237.35,Proj1
2016-05-26,3735.9,4901.77,1165.87,Proj8
2016-05-27,3667.06,4933.5,1266.44,Proj4
2016-05-31,3698.93,4948.05,1249.12,Proj2
2016-06-01,6717.762000000001,5942.7,1220.16,Proj5
2016-06-02,6648.678,5965.632,1277.65,Proj5
2016-06-03,3779.1,4942.52,1163.42,Proj1
2016-06-06,3789.87,4968.71,1178.84,Proj4
2016-06-07,4020.73,4961.75,941.02,Proj2
2016-06-08,3794.78,4974.64,1179.86,Proj4
2016-06-09,3498.29,4958.62,1460.33,Proj8
2016-06-10,3655.03,4894.55,1239.52,Proj1
2016-06-13,3607.3,4848.44,1241.14,Proj1
2016-06-14,3517.02,4843.55,1326.53,Proj4
2016-06-15,3521.79,4834.93,1313.14,Proj2
2016-06-16,3594.82,4844.92,1250.1,Proj4
2016-06-17,3480.03,4800.34,1320.31,Proj7
2016-06-20,3390.3,4837.21,1446.91,Proj1
2016-06-21,3714.07,4843.76,1129.69,Proj3
2016-06-22,9315.650000000001,8216.643999999998,1107.06,Proj9
2016-06-23,3666.97,4910.04,1243.07,Proj3
2016-06-24,3439.17,4707.98,1268.81,Proj3
2016-06-27,8503.225,7810.547999999999,1193.15,Proj9
2016-06-28,3634.11,4691.87,1057.76,Proj4
2016-06-29,3581.16,4779.25,1198.09,Proj2
2016-06-30,3608.81,4842.67,1233.86,Proj8
2016-07-01,3496.56,4862.57,1366.01,Proj4
2016-07-05,3545.57,4822.9,1277.33,Proj6
2016-07-06,3601.55,4859.16,1257.61,Proj8
2016-07-07,3588.96,4876.81,1287.85,Proj7
2016-07-08,9101.224999999999,8426.492,1316.27,Proj9
2016-07-11,3811.63,4988.64,1177.01,Proj7
2016-07-12,3610.93,5022.82,1411.89,Proj1
2016-07-13,9696.3,8509.740999999998,1127.21,Proj9
2016-07-14,6738.588,6040.872,1290.4,Proj5
2016-07-15,3854.8,5029.59,1174.79,Proj8
2016-07-18,3851.66,5055.78,1204.12,Proj2
2016-07-19,9518.175,8561.829,1229.1,Proj9
2016-07-20,3596.18,5089.93,1493.75,Proj3
2016-07-21,7115.040000000001,6088.679999999999,1121.1,Proj5
2016-07-22,10164.974999999999,8670.271999999999,1034.17,Proj9
2016-07-25,3848.49,5097.63,1249.14,Proj2
2016-07-26,3776.64,5110.05,1333.41,Proj2
2016-07-27,3763.48,5139.81,1376.33,Proj1
2016-07-28,3922.77,5154.98,1232.21,Proj4
2016-07-29,3689.52,5162.13,1472.61,Proj2
2016-08-01,4024.21,5184.2,1159.99,Proj8
2016-08-02,4016.38,5137.73,1121.35,Proj6
2016-08-03,3753.36,5159.74,1406.38,Proj6
2016-08-04,3851.0,5166.25,1315.25,Proj7
2016-08-05,3742.54,5221.12,1478.58,Proj6
2016-08-08,3950.87,5213.14,1262.27,Proj4
2016-08-09,3760.02,5225.48,1465.46,Proj2
2016-08-10,3916.09,5204.58,1288.49,Proj3
2016-08-11,3864.94,5228.4,1363.46,Proj6
2016-08-12,6816.636,6279.468,1445.87,Proj5
2016-08-15,3877.27,5262.02,1384.75,Proj7
2016-08-16,3772.89,5227.11,1454.22,Proj8
2016-08-17,4119.59,5228.66,1109.07,Proj3
2016-08-18,9679.575,8908.255,1368.32,Proj9
2016-08-19,3987.09,5238.38,1251.29,Proj7
2016-08-22,3951.31,5244.6,1293.29,Proj3
2016-08-23,4003.03,5260.08,1257.05,Proj4
2016-08-24,7282.854,6261.227999999999,1171.66,Proj5
2016-08-25,6770.538,6254.639999999999,1450.79,Proj5
2016-08-26,3964.82,5218.92,1254.1,Proj8
2016-08-29,3822.27,5232.33,1410.06,Proj2
2016-08-30,4010.42,5222.99,1212.57,Proj8
2016-08-31,3828.21,5213.22,1385.01,Proj6
2016-09-01,3983.24,5227.21,1243.97,Proj6
2016-09-02,3903.21,5249.9,1346.69,Proj3
2016-09-06,3943.73,5275.91,1332.18,Proj3
2016-09-07,9878.025,8982.681,1332.72,Proj9
2016-09-08,3904.41,5259.48,1355.07,Proj6
2016-09-09,3772.84,5125.91,1353.07,Proj3
2016-09-12,7014.366,6254.268,1315.02,Proj5
2016-09-13,3723.48,5155.25,1431.77,Proj2
2016-09-14,9442.525000000001,8795.409,1396.76,Proj9
2016-09-15,3803.13,5249.69,1446.56,Proj4
2016-09-16,3792.74,5244.57,1451.83,Proj8
2016-09-19,7049.304,6282.035999999999,1318.75,Proj5
2016-09-20,3777.26,5241.35,1464.09,Proj4
2016-09-21,3906.87,5295.18,1388.31,Proj2
2016-09-22,4086.33,5339.52,1253.19,Proj3
2016-09-23,4050.64,5305.75,1255.11,Proj6
2016-09-26,7083.198,6308.987999999999,1322.38,Proj5
2016-09-27,4055.74,5305.71,1249.97,Proj2
2016-09-28,3864.3,5318.55,1454.25,Proj7
2016-09-29,6748.128000000001,6322.98,1520.19,Proj5
2016-09-30,3988.61,5312.0,1323.39,Proj8
2016-10-03,3783.99,5300.87,1516.88,Proj4
2016-10-04,9713.4,8992.421999999999,1404.3,Proj9
2016-10-05,4158.54,5316.02,1157.48,Proj3
2016-10-06,4010.34,5306.85,1296.51,Proj3
2016-10-07,3971.56,5292.4,1320.84,Proj1
2016-10-10,7049.646,6394.4039999999995,1412.2,Proj5
2016-10-11,4070.71,5246.79,1176.08,Proj4
2016-10-12,3874.79,5239.02,1364.23,Proj1
2016-10-13,10023.875,8862.661,1203.78,Proj9
2016-10-14,3943.35,5214.16,1270.81,Proj8
2016-10-17,3782.84,5199.82,1416.98,Proj8
2016-10-18,3909.22,5243.84,1334.62,Proj6
2016-10-19,4089.8,5246.41,1156.61,Proj1
2016-10-20,9527.675000000001,8911.110999999999,1430.77,Proj9
2016-10-21,9594.1,8937.58,1419.76,Proj9
2016-10-24,3968.59,5309.83,1341.24,Proj4
2016-10-25,4027.11,5283.4,1256.29,Proj8
2016-10-26,3835.35,5250.27,1414.92,Proj7
2016-10-27,3827.75,5215.97,1388.22,Proj3
2016-10-28,6522.534000000001,6228.12,1566.47,Proj5
2016-10-31,9997.2,8821.538,1190.26,Proj9
2016-11-01,3863.71,5153.58,1289.87,Proj1
2016-11-02,3799.5,5105.57,1306.07,Proj6
