date,cost_of_sales,selling_price,net_profit,project_category,project_name
2013-07-31,2852.93,3626.37,773.44,Category4,Proj9
2013-08-01,2621.2,3675.74,1054.54,Category2,Proj3
2013-08-02,2690.3,3689.59,999.29,Category5,Proj6
2013-08-05,2866.3,3692.95,826.65,Category5,Proj3
2013-08-06,2756.25,3665.77,909.52,Category6,Proj10
2013-08-07,2815.52,3654.01,838.49,Category5,Proj4
2013-08-08,2647.76,3669.12,1021.36,Category2,Proj5
2013-08-09,2621.82,3660.11,1038.29,Category3,Proj5
2013-08-12,2784.35,3669.95,885.6,Category2,Proj8
2013-08-13,2941.32,3684.44,743.12,Category5,Proj5
2013-08-14,2811.47,3669.27,857.8,Category4,Proj8
2013-08-15,2776.51,3606.12,829.61,Category1,Proj1
2013-08-16,2704.83,3602.78,897.95,Category4,Proj7
2013-08-19,2686.44,3589.09,902.65,Category1,Proj9
2013-08-20,2836.86,3613.59,776.73,Category2,Proj9
2013-08-21,2842.1,3599.79,757.69,Category2,Proj8
2013-08-22,2781.09,3638.71,857.62,Category1,Proj4
2013-08-23,2696.46,3657.79,961.33,Category4,Proj3
2013-08-26,2759.03,3657.57,898.54,Category6,Proj3
2013-08-27,2720.83,3578.52,857.69,Category4,Proj1
2013-08-28,2802.21,3593.35,791.14,Category6,Proj5
2013-08-29,2738.61,3620.3,881.69,Category2,Proj7
2013-08-30,2714.24,3589.87,875.63,Category5,Proj5
2013-09-03,2643.41,3612.61,969.2,Category2,Proj6
2013-09-04,2812.89,3649.04,836.15,Category6,Proj1
2013-09-05,2655.96,3658.78,1002.82,Category5,Proj3
2013-09-06,2743.23,3660.01,916.78,Category5,Proj1
2013-09-09,2525.86,3706.18,1180.32,Category3,Proj6
2013-09-10,2890.03,3729.02,838.99,Category3,Proj5
2013-09-11,2689.7,3725.01,1035.31,Category3,Proj3
2013-09-12,2849.26,3715.97,866.71,Category3,Proj1
2013-09-13,2812.4,3722.18,909.78,Category5,Proj3
2013-09-16,2812.68,3717.85,905.17,Category6,Proj4
2013-09-17,2961.78,3745.7,783.92,Category4,Proj8
2013-09-18,2769.85,3783.64,1013.79,Category3,Proj5
2013-09-19,2839.38,3789.38,950.0,Category1,Proj5
2013-09-20,2917.89,3774.73,856.84,Category1,Proj3
2013-09-23,2901.22,3765.29,864.07,Category3,Proj6
2013-09-24,2712.87,3768.25,1055.38,Category5,Proj3
2013-09-25,2737.36,3761.1,1023.74,Category4,Proj3
2013-09-26,2673.12,3787.43,1114.31,Category3,Proj3
2013-09-27,2837.09,3781.59,944.5,Category1,Proj5
2013-09-30,2894.34,3771.48,877.14,Category3,Proj3
2013-10-01,2725.78,3817.98,1092.2,Category3,Proj3
2013-10-02,2788.52,3815.02,1026.5,Category3,Proj9
2013-10-03,2644.69,3774.34,1129.65,Category1,Proj10
2013-10-04,2877.42,3807.75,930.33,Category6,Proj4
2013-10-07,2826.81,3770.38,943.57,Category3,Proj2
2013-10-08,2738.66,3694.83,956.17,Category5,Proj6
2013-10-09,2661.0,3677.78,1016.78,Category1,Proj8
2013-10-10,2634.59,3760.75,1126.16,Category4,Proj10
2013-10-11,2784.14,3791.87,1007.73,Category1,Proj6
2013-10-14,2734.98,3815.28,1080.3,Category5,Proj3
2013-10-15,2942.98,3794.01,851.03,Category2,Proj4
2013-10-16,2774.88,3839.43,1064.55,Category4,Proj4
2013-10-17,2681.81,3863.15,1181.34,Category5,Proj3
2013-10-18,3023.63,3914.28,890.65,Category1,Proj5
2013-10-21,3090.42,3920.05,829.63,Category2,Proj10
2013-10-22,3164.41,3929.57,765.16,Category3,Proj1
2013-10-23,2970.91,3907.07,936.16,Category1,Proj10
2013-10-24,2895.2,3928.96,1033.76,Category6,Proj6
2013-10-25,3040.87,3943.36,902.49,Category2,Proj10
2013-10-28,3025.74,3940.13,914.39,Category2,Proj5
2013-10-29,2914.13,3952.34,1038.21,Category2,Proj9
2013-10-30,2807.87,3930.62,1122.75,Category1,Proj2
2013-10-31,2952.92,3919.71,966.79,Category3,Proj4
2013-11-01,3065.37,3922.04,856.67,Category6,Proj4
2013-11-04,2930.72,3936.59,1005.87,Category1,Proj8
2013-11-05,2838.11,3939.86,1101.75,Category1,Proj8
2013-11-06,2901.37,3931.95,1030.58,Category3,Proj3
2013-11-07,2815.09,3857.33,1042.24,Category5,Proj7
2013-11-08,2851.33,3919.23,1067.9,Category3,Proj6
2013-11-11,2880.22,3919.79,1039.57,Category5,Proj4
2013-11-12,2943.58,3919.92,976.34,Category6,Proj3
2013-11-13,3036.99,3965.58,928.59,Category3,Proj2
2013-11-14,2988.22,3972.74,984.52,Category6,Proj1
2013-11-15,2860.08,3985.97,1125.89,Category1,Proj1
2013-11-18,2832.38,3949.07,1116.69,Category2,Proj10
2013-11-19,2912.83,3931.55,1018.72,Category6,Proj8
2013-11-20,2899.65,3921.27,1021.62,Category1,Proj7
2013-11-21,2796.67,3969.16,1172.49,Category3,Proj1
2013-11-22,3117.13,3991.65,874.52,Category5,Proj7
2013-11-25,2872.91,3994.57,1121.66,Category5,Proj3
2013-11-26,3155.47,4017.75,862.28,Category3,Proj7
2013-11-27,2915.0,4044.75,1129.75,Category2,Proj4
2013-11-29,3155.58,4059.89,904.31,Category4,Proj1
2013-12-02,2949.6,4045.26,1095.66,Category6,Proj4
2013-12-03,3079.54,4037.2,957.66,Category6,Proj8
2013-12-04,3154.58,4038.0,883.42,Category2,Proj3
2013-12-05,2926.15,4033.17,1107.02,Category6,Proj1
2013-12-06,3007.7,4062.52,1054.82,Category5,Proj7
2013-12-09,3045.11,4068.75,1023.64,Category4,Proj9
2013-12-10,3074.4,4060.49,986.09,Category4,Proj9
2013-12-11,3014.05,4003.81,989.76,Category5,Proj2
2013-12-12,3173.75,3998.4,824.65,Category2,Proj8
2013-12-13,2985.31,4000.98,1015.67,Category3,Proj5
2013-12-16,3080.57,4029.52,948.95,Category4,Proj3
2013-12-17,3009.86,4023.68,1013.82,Category6,Proj1
2013-12-18,2962.77,4070.06,1107.29,Category4,Proj8
2013-12-19,2969.36,4058.14,1088.78,Category2,Proj6
2013-12-20,3132.1,4104.74,972.64,Category2,Proj4
2013-12-23,3108.41,4148.9,1040.49,Category3,Proj10
2013-12-24,3199.73,4155.42,955.69,Category6,Proj5
2013-12-26,3147.65,4167.18,1019.53,Category1,Proj5
2013-12-27,2965.9,4156.59,1190.69,Category1,Proj9
2013-12-30,3032.49,4154.2,1121.71,Category1,Proj1
2013-12-31,2963.25,4176.59,1213.34,Category3,Proj9
2014-01-02,3280.11,4143.07,862.96,Category2,Proj3
2014-01-03,3143.86,4131.91,988.05,Category6,Proj7
2014-01-06,3266.92,4113.68,846.76,Category3,Proj1
2014-01-07,3092.04,4153.18,1061.14,Category2,Proj8
2014-01-08,3327.01,4165.61,838.6,Category3,Proj6
2014-01-09,3078.97,4156.19,1077.22,Category3,Proj1
2014-01-10,3129.62,4174.67,1045.05,Category2,Proj6
2014-01-13,2948.28,4113.3,1165.02,Category2,Proj8
2014-01-14,3212.28,4183.02,970.74,Category1,Proj4
2014-01-15,3224.33,4214.88,990.55,Category4,Proj5
2014-01-16,3288.18,4218.69,930.51,Category6,Proj8
2014-01-17,3127.55,4197.58,1070.03,Category2,Proj9
2014-01-21,3146.38,4225.76,1079.38,Category5,Proj1
2014-01-22,3011.54,4243.0,1231.46,Category3,Proj10
2014-01-23,3180.66,4218.88,1038.21,Category4,Proj6
2014-01-24,3103.5,4128.17,1024.67,Category1,Proj7
2014-01-27,3059.47,4083.61,1024.14,Category6,Proj10
2014-01-28,3037.34,4097.96,1060.62,Category1,Proj5
2014-01-29,3023.88,4051.43,1027.55,Category2,Proj4
2014-01-30,2947.23,4123.13,1175.9,Category1,Proj8
2014-01-31,3099.67,4103.88,1004.21,Category5,Proj1
2014-02-03,2943.65,3996.96,1053.31,Category4,Proj2
2014-02-04,2942.68,4031.52,1088.84,Category6,Proj10
2014-02-05,2996.18,4011.55,1015.37,Category6,Proj8
2014-02-06,3104.57,4057.12,952.56,Category2,Proj7
2014-02-07,3231.88,4125.86,893.98,Category3,Proj6
2014-02-10,3148.49,4148.17,999.68,Category4,Proj4
2014-02-11,3296.07,4191.05,894.98,Category4,Proj7
2014-02-12,3113.41,4201.29,1087.88,Category5,Proj4
2014-02-13,3036.21,4240.67,1204.46,Category2,Proj4
2014-02-14,3090.37,4244.02,1153.65,Category6,Proj10
2014-02-18,3224.15,4272.78,1048.63,Category2,Proj3
2014-02-19,3137.57,4237.95,1100.38,Category1,Proj7
2014-02-20,3172.86,4267.55,1094.69,Category6,Proj7
2014-02-21,3253.33,4263.41,1010.08,Category5,Proj2
2014-02-24,3098.52,4292.97,1194.45,Category1,Proj6
2014-02-25,3230.04,4287.59,1057.55,Category6,Proj3
2014-02-26,3271.6,4292.06,1020.46,Category6,Proj2
2014-02-27,3221.9,4318.93,1097.03,Category1,Proj1
2014-02-28,3222.15,4308.12,1085.97,Category4,Proj9
2014-03-03,3289.43,4277.3,987.87,Category1,Proj5
2014-03-04,3317.29,4351.97,1034.68,Category1,Proj7
2014-03-05,3234.13,4357.97,1123.84,Category4,Proj2
2014-03-06,3025.45,4352.13,1326.68,Category6,Proj10
2014-03-07,3267.19,4336.22,1069.03,Category5,Proj4
2014-03-10,3291.04,4334.45,1043.41,Category2,Proj10
2014-03-11,3105.81,4307.19,1201.38,Category3,Proj10
2014-03-12,3291.65,4323.33,1031.68,Category3,Proj8
2014-03-13,3297.74,4260.42,962.68,Category1,Proj10
2014-03-14,3086.94,4245.4,1158.46,Category6,Proj8
2014-03-17,3192.99,4279.95,1086.96,Category4,Proj6
2014-03-18,3302.08,4333.31,1031.23,Category1,Proj8
2014-03-19,3164.7,4307.6,1142.91,Category3,Proj3
2014-03-20,3257.3,4319.29,1061.99,Category1,Proj6
2014-03-21,3305.02,4276.79,971.77,Category4,Proj1
2014-03-24,3048.74,4226.39,1177.65,Category4,Proj5
2014-03-25,3226.58,4234.27,1007.69,Category6,Proj6
2014-03-26,3132.8,4173.58,1040.78,Category5,Proj2
2014-03-27,3158.66,4151.23,992.57,Category1,Proj5
2014-03-28,3084.45,4155.76,1071.31,Category2,Proj6
2014-03-31,3076.08,4198.99,1122.91,Category6,Proj6
2014-04-01,3327.97,4268.04,940.07,Category1,Proj4
2014-04-02,3197.79,4276.46,1078.67,Category5,Proj5
2014-04-03,3306.37,4237.74,931.37,Category4,Proj1
2014-04-04,3034.03,4127.73,1093.7,Category5,Proj4
2014-04-07,2997.94,4079.75,1081.81,Category2,Proj7
2014-04-08,3093.82,4112.99,1019.17,Category3,Proj6
2014-04-09,3162.84,4183.9,1021.06,Category4,Proj2
2014-04-10,3001.78,4054.11,1052.33,Category3,Proj7
2014-04-11,3096.37,3999.73,903.36,Category2,Proj7
2014-04-14,2871.21,4022.69,1151.48,Category2,Proj10
2014-04-15,3138.93,4034.16,895.23,Category4,Proj2
2014-04-16,3105.02,4086.23,981.21,Category1,Proj6
2014-04-17,2963.44,4095.52,1132.08,Category6,Proj6
2014-04-21,3153.85,4121.55,967.7,Category5,Proj6
2014-04-22,3038.37,4161.46,1123.09,Category6,Proj4
2014-04-23,2924.08,4126.97,1202.89,Category2,Proj9
2014-04-24,3108.06,4148.34,1040.28,Category3,Proj5
2014-04-25,3217.73,4075.56,857.83,Category5,Proj1
2014-04-28,3066.38,4074.4,1008.02,Category1,Proj8
2014-04-29,3131.09,4103.54,972.45,Category3,Proj1
2014-04-30,3113.12,4114.56,1001.44,Category1,Proj4
2014-05-01,3035.03,4127.45,1092.42,Category2,Proj4
2014-05-02,3279.38,4123.9,844.52,Category5,Proj5
2014-05-05,3203.39,4138.06,934.67,Category3,Proj2
2014-05-06,3218.6,4080.76,862.16,Category4,Proj2
2014-05-07,3057.02,4067.67,1010.65,Category1,Proj5
2014-05-08,2969.01,4051.5,1082.49,Category2,Proj8
2014-05-09,3067.72,4071.87,1004.15,Category3,Proj3
2014-05-12,3031.77,4143.86,1112.09,Category5,Proj3
2014-05-13,3162.63,4130.17,967.54,Category5,Proj3
2014-05-14,3118.33,4100.63,982.3,Category3,Proj6
2014-05-15,3172.69,4069.29,896.6,Category6,Proj2
2014-05-16,2946.1,4090.59,1144.49,Category6,Proj5
2014-05-19,3081.79,4125.81,1044.02,Category5,Proj7
2014-05-20,3167.35,4096.89,929.54,Category4,Proj5
2014-05-21,3191.84,4131.54,939.7,Category6,Proj6
2014-05-22,3034.46,4154.34,1119.88,Category5,Proj8
2014-05-23,3075.76,4185.81,1110.05,Category5,Proj5
2014-05-27,3156.31,4237.07,1080.76,Category1,Proj3
2014-05-28,3250.7,4225.08,974.38,Category6,Proj4
2014-05-29,3287.07,4247.95,960.88,Category5,Proj6
2014-05-30,3216.65,4242.62,1025.97,Category3,Proj1
2014-06-02,3193.74,4237.2,1043.46,Category2,Proj8
2014-06-03,3147.96,4234.08,1086.12,Category3,Proj10
2014-06-04,2992.19,4251.64,1259.45,Category3,Proj4
2014-06-05,3361.8,4296.23,934.43,Category4,Proj7
2014-06-06,3244.25,4321.4,1077.15,Category6,Proj10
2014-06-09,3129.51,4336.24,1206.73,Category4,Proj7
2014-06-10,3570.28,4338.0,767.72,Category2,Proj9
2014-06-11,3243.89,4331.93,1088.04,Category1,Proj10
2014-06-12,3302.36,4297.63,995.27,Category3,Proj2
2014-06-13,3095.73,4310.65,1214.92,Category3,Proj4
2014-06-16,3153.04,4321.1,1168.06,Category4,Proj9
2014-06-17,3315.12,4337.23,1022.11,Category2,Proj5
2014-06-18,3308.89,4362.84,1053.95,Category1,Proj1
2014-06-19,3435.88,4359.33,923.45,Category6,Proj8
2014-06-20,3152.37,4368.04,1215.67,Category4,Proj10
2014-06-23,3258.32,4368.68,1110.36,Category5,Proj9
2014-06-24,3152.25,4350.35,1198.1,Category5,Proj10
2014-06-25,3215.69,4379.76,1164.07,Category4,Proj5
2014-06-26,3270.93,4379.05,1108.12,Category3,Proj7
2014-06-27,3312.45,4397.93,1085.48,Category5,Proj2
2014-06-30,3270.31,4408.18,1137.87,Category6,Proj5
2014-07-01,3220.05,4458.65,1238.6,Category1,Proj3
2014-07-02,3404.55,4457.73,1053.18,Category6,Proj6
2014-07-03,3409.36,4485.93,1076.57,Category5,Proj3
2014-07-07,3400.21,4451.53,1051.32,Category2,Proj7
2014-07-08,3322.34,4391.46,1069.12,Category5,Proj5
2014-07-09,3215.71,4419.03,1203.32,Category4,Proj6
2014-07-10,3408.71,4396.2,987.49,Category4,Proj10
2014-07-11,3266.89,4415.49,1148.6,Category2,Proj4
2014-07-14,3397.31,4440.42,1043.11,Category1,Proj8
2014-07-15,3260.86,4416.39,1155.53,Category2,Proj2
2014-07-16,3245.01,4425.97,1180.96,Category4,Proj3
2014-07-17,3291.54,4363.45,1071.91,Category1,Proj7
2014-07-18,3286.56,4432.15,1145.59,Category3,Proj10
2014-07-21,3304.15,4424.7,1120.55,Category3,Proj2
2014-07-22,3182.95,4456.02,1273.07,Category1,Proj2
2014-07-23,3342.27,4473.7,1131.43,Category3,Proj3
2014-07-24,3282.1,4472.11,1190.01,Category5,Proj10
2014-07-25,3303.72,4449.56,1145.84,Category1,Proj7
2014-07-28,3328.7,4444.91,1116.21,Category3,Proj8
2014-07-29,3318.44,4442.7,1124.26,Category5,Proj1
2014-07-30,3343.21,4462.9,1119.69,Category6,Proj10
2014-07-31,3193.74,4369.77,1176.03,Category2,Proj6
2014-08-01,3211.41,4352.64,1141.23,Category5,Proj9
2014-08-04,3370.34,4383.89,1013.55,Category6,Proj9
2014-08-05,3355.92,4352.84,996.92,Category5,Proj10
2014-08-06,3358.91,4355.05,996.14,Category3,Proj6
2014-08-07,3394.81,4334.97,940.16,Category2,Proj1
2014-08-08,3309.37,4370.9,1061.53,Category6,Proj6
2014-08-11,3505.51,4401.33,895.82,Category4,Proj9
2014-08-12,3175.59,4389.25,1213.66,Category5,Proj7
2014-08-13,3337.51,4434.13,1096.62,Category4,Proj7
2014-08-14,3565.51,4453.0,887.49,Category2,Proj10
2014-08-15,3200.16,4464.93,1264.77,Category6,Proj8
2014-08-18,3367.97,4508.31,1140.34,Category5,Proj5
2014-08-19,3285.13,4527.51,1242.38,Category4,Proj8
2014-08-20,3372.94,4526.48,1153.54,Category1,Proj4
2014-08-21,3528.77,4532.1,1003.33,Category3,Proj2
2014-08-22,3459.25,4538.55,1079.3,Category3,Proj7
2014-08-25,3358.14,4557.35,1199.21,Category6,Proj4
2014-08-26,3569.73,4570.64,1000.91,Category5,Proj10
2014-08-27,3336.55,4569.62,1233.07,Category5,Proj4
2014-08-28,3453.43,4557.7,1104.27,Category1,Proj8
2014-08-29,3381.3,4580.27,1198.97,Category4,Proj7
2014-09-02,3506.27,4598.19,1091.92,Category3,Proj4
2014-09-03,3454.98,4572.56,1117.58,Category6,Proj7
2014-09-04,3519.23,4562.29,1043.06,Category2,Proj3
2014-09-05,3389.64,4582.9,1193.26,Category5,Proj4
2014-09-08,3327.71,4592.29,1264.58,Category1,Proj9
2014-09-09,3493.13,4552.29,1059.16,Category5,Proj8
2014-09-10,3479.83,4586.52,1106.69,Category4,Proj1
2014-09-11,3503.15,4591.81,1088.66,Category2,Proj8
2014-09-12,3355.38,4567.6,1212.22,Category3,Proj6
2014-09-15,3415.1,4518.9,1103.8,Category3,Proj4
2014-09-16,3462.48,4552.76,1090.28,Category6,Proj10
2014-09-17,3410.73,4562.19,1151.46,Category4,Proj10
2014-09-18,3429.5,4593.43,1163.93,Category4,Proj9
2014-09-19,3351.65,4579.79,1228.14,Category4,Proj9
2014-09-22,3276.89,4527.69,1250.8,Category6,Proj10
2014-09-23,3556.67,4508.69,952.02,Category3,Proj2
2014-09-24,3447.12,4555.22,1108.1,Category1,Proj9
2014-09-25,3325.14,4466.75,1141.61,Category5,Proj6
2014-09-26,3411.02,4512.19,1101.17,Category6,Proj5
2014-09-29,3323.59,4505.85,1182.26,Category4,Proj10
2014-09-30,3323.97,4493.39,1169.43,Category5,Proj10
2014-10-01,3168.96,4422.09,1253.13,Category3,Proj10
2014-10-02,3248.29,4430.2,1181.91,Category3,Proj1
2014-10-03,3308.6,4475.62,1167.02,Category4,Proj4
2014-10-06,3590.15,4454.8,864.65,Category4,Proj6
2014-10-07,3197.34,4385.2,1187.86,Category6,Proj1
2014-10-08,3317.25,4468.59,1151.34,Category5,Proj6
2014-10-09,3410.56,4378.34,967.78,Category3,Proj2
2014-10-10,3244.5,4276.24,1031.74,Category3,Proj3
2014-10-13,3152.88,4213.66,1060.78,Category6,Proj8
2014-10-14,3042.77,4227.17,1184.4,Category2,Proj7
2014-10-15,3291.45,4215.32,923.87,Category4,Proj3
2014-10-16,3132.1,4217.39,1085.29,Category5,Proj5
2014-10-17,3269.51,4258.44,988.93,Category2,Proj3
2014-10-20,3135.53,4316.07,1180.54,Category4,Proj1
2014-10-21,3435.18,4419.48,984.3,Category2,Proj3
2014-10-22,3412.8,4382.85,970.05,Category5,Proj8
2014-10-23,3309.49,4452.79,1143.3,Category6,Proj1
2014-10-24,3301.81,4483.72,1181.91,Category3,Proj10
2014-10-27,3538.77,4485.93,947.16,Category6,Proj3
2014-10-28,3574.97,4564.29,989.32,Category2,Proj2
2014-10-29,3390.77,4549.23,1158.46,Category2,Proj9
2014-10-30,3530.71,4566.14,1035.43,Category3,Proj3
2014-10-31,3347.71,4630.74,1283.03,Category5,Proj7
2014-11-03,3413.12,4638.91,1225.79,Category5,Proj8
2014-11-04,3634.88,4623.64,988.77,Category4,Proj1
2014-11-05,3596.8,4620.72,1023.92,Category5,Proj8
2014-11-06,3702.48,4638.47,935.99,Category5,Proj4
2014-11-07,3512.54,4632.53,1119.99,Category1,Proj2
2014-11-10,3393.57,4651.62,1258.05,Category6,Proj3
2014-11-11,3365.25,4660.56,1295.31,Category3,Proj6
2014-11-12,3415.23,4675.14,1259.91,Category1,Proj9
2014-11-13,3498.9,4680.14,1181.24,Category3,Proj6
2014-11-14,3605.79,4688.54,1082.76,Category5,Proj7
2014-11-17,3773.52,4671.0,897.48,Category2,Proj8
2014-11-18,3579.95,4702.44,1122.49,Category1,Proj1
2014-11-19,3557.97,4675.71,1117.74,Category6,Proj1
2014-11-20,3482.84,4701.87,1219.03,Category3,Proj2
2014-11-21,3260.81,4712.97,1452.16,Category5,Proj7
2014-11-24,3323.33,4754.89,1431.56,Category4,Proj10
2014-11-25,3568.2,4758.25,1190.05,Category4,Proj10
2014-11-26,3654.37,4787.32,1132.95,Category4,Proj5
2014-11-28,3499.21,4791.63,1292.42,Category5,Proj5
2014-12-01,3593.13,4727.35,1134.22,Category3,Proj3
2014-12-02,3504.06,4755.81,1251.75,Category5,Proj1
2014-12-03,3563.86,4774.47,1210.61,Category1,Proj10
2014-12-04,3302.78,4769.44,1466.66,Category6,Proj4
2014-12-05,3598.73,4780.76,1182.03,Category3,Proj9
2014-12-08,3725.53,4740.69,1015.16,Category3,Proj1
2014-12-09,3697.31,4766.47,1069.16,Category6,Proj10
2014-12-10,3606.38,4684.02,1077.64,Category4,Proj2
2014-12-11,3547.12,4708.16,1161.04,Category4,Proj8
2014-12-12,3514.11,4653.6,1139.49,Category6,Proj7
2014-12-15,3479.8,4605.16,1125.36,Category4,Proj1
2014-12-16,3447.09,4547.83,1100.74,Category6,Proj2
2014-12-17,3382.55,4644.31,1261.76,Category1,Proj10
2014-12-18,3696.14,4748.4,1052.26,Category5,Proj1
2014-12-19,3743.55,4765.38,1021.83,Category4,Proj2
2014-12-22,3441.09,4781.42,1340.33,Category3,Proj2
2014-12-23,3717.27,4765.42,1048.15,Category2,Proj10
2014-12-24,3374.95,4773.47,1398.53,Category1,Proj2
2014-12-26,3616.2,4806.86,1190.66,Category5,Proj2
2014-12-29,3665.33,4806.91,1141.58,Category4,Proj8
2014-12-30,3481.68,4777.44,1295.76,Category3,Proj5
2014-12-31,3405.2,4736.05,1330.85,Category5,Proj2
2015-01-02,3570.37,4726.81,1156.44,Category3,Proj7
2015-01-05,3495.78,4652.57,1156.79,Category1,Proj1
2015-01-06,3461.62,4592.74,1131.13,Category4,Proj2
2015-01-07,3394.5,4650.47,1255.97,Category2,Proj10
2015-01-08,3415.24,4736.19,1320.95,Category2,Proj2
2015-01-09,3512.54,4704.07,1191.53,Category5,Proj2
2015-01-12,3389.13,4664.71,1275.58,Category3,Proj2
2015-01-13,3419.77,4661.5,1241.73,Category5,Proj2
2015-01-14,3476.9,4639.32,1162.42,Category2,Proj7
2015-01-15,3371.43,4570.82,1199.39,Category2,Proj4
2015-01-16,3612.83,4634.38,1021.55,Category1,Proj9
2015-01-20,3615.34,4654.85,1039.51,Category1,Proj10
2015-01-21,3552.45,4667.42,1114.97,Category2,Proj4
2015-01-22,3551.43,4750.4,1198.97,Category1,Proj1
2015-01-23,3515.35,4757.88,1242.53,Category4,Proj5
2015-01-26,3579.56,4771.76,1192.2,Category3,Proj5
2015-01-27,3488.93,4681.5,1192.57,Category4,Proj8
2015-01-28,3550.84,4637.99,1087.15,Category1,Proj4
2015-01-29,3494.62,4683.41,1188.79,Category2,Proj2
2015-01-30,3481.94,4635.24,1153.3,Category3,Proj8
2015-02-02,3636.35,4676.69,1040.34,Category1,Proj6
2015-02-03,3631.29,4727.74,1096.45,Category3,Proj1
2015-02-04,3466.22,4716.7,1250.48,Category3,Proj5
2015-02-05,3543.99,4765.1,1221.11,Category5,Proj5
2015-02-06,3533.65,4744.4,1210.75,Category5,Proj9
2015-02-09,3314.72,4726.01,1411.29,Category1,Proj5
2015-02-10,3539.78,4787.64,1247.86,Category3,Proj4
2015-02-11,3573.02,4801.18,1228.16,Category5,Proj1
2015-02-12,3814.93,4857.61,1042.68,Category1,Proj4
2015-02-13,3532.52,4893.84,1361.32,Category3,Proj5
2015-02-17,3590.77,4899.27,1308.5,Category5,Proj6
2015-02-18,3840.29,4906.36,1066.07,Category3,Proj4
2015-02-19,3642.25,4924.7,1282.45,Category6,Proj8
2015-02-20,3613.36,4955.97,1342.61,Category2,Proj10
2015-02-23,3708.37,4960.97,1252.6,Category5,Proj9
2015-02-24,3767.85,4968.12,1200.27,Category6,Proj3
2015-02-25,3916.78,4967.14,1050.36,Category5,Proj2
2015-02-26,3747.92,4987.89,1239.97,Category2,Proj10
2015-02-27,3795.02,4963.53,1168.51,Category4,Proj1
2015-03-02,3800.5,5008.1,1207.6,Category1,Proj5
2015-03-03,3723.8,4979.9,1256.1,Category5,Proj6
2015-03-04,3733.58,4967.14,1233.56,Category4,Proj5
2015-03-05,3667.31,4982.81,1315.5,Category4,Proj4
2015-03-06,3750.06,4927.37,1177.31,Category4,Proj6
2015-03-09,3643.74,4942.44,1298.7,Category3,Proj6
2015-03-10,3555.73,4859.79,1304.06,Category6,Proj5
2015-03-11,3477.03,4849.94,1372.91,Category6,Proj2
2015-03-12,3559.83,4893.29,1333.46,Category3,Proj10
2015-03-13,3564.47,4871.76,1307.29,Category2,Proj1
2015-03-16,3522.53,4929.51,1406.98,Category4,Proj1
2015-03-17,3765.05,4937.43,1172.38,Category2,Proj9
2015-03-18,3584.68,4982.83,1398.15,Category1,Proj2
2015-03-19,3787.71,4992.38,1204.67,Category3,Proj1
2015-03-20,3540.82,5026.42,1485.6,Category6,Proj10
2015-03-23,3759.17,5010.97,1251.8,Category6,Proj4
2015-03-24,3595.69,4994.73,1399.04,Category6,Proj10
2015-03-25,3858.52,4876.52,1018.0,Category5,Proj6
2015-03-26,3753.01,4863.36,1110.35,Category6,Proj8
2015-03-27,3723.46,4891.22,1167.76,Category5,Proj6
2015-03-30,3685.62,4947.44,1261.82,Category3,Proj8
2015-03-31,3486.79,4900.88,1414.09,Category1,Proj9
2015-04-01,3698.46,4880.23,1181.77,Category5,Proj9
2015-04-02,3507.64,4886.94,1379.3,Category5,Proj4
2015-04-06,3661.13,4917.32,1256.19,Category1,Proj7
2015-04-07,3711.79,4910.23,1198.44,Category6,Proj6
2015-04-08,3743.79,4950.82,1207.03,Category5,Proj1
2015-04-09,3836.0,4974.56,1138.56,Category1,Proj5
2015-04-10,3643.75,4995.98,1352.23,Category4,Proj3
2015-04-13,3552.38,4988.25,1435.87,Category6,Proj4
2015-04-14,3749.82,4977.29,1227.47,Category3,Proj3
2015-04-15,3930.05,5011.02,1080.97,Category5,Proj5
2015-04-16,3883.69,5007.79,1124.1,Category5,Proj4
2015-04-17,3613.98,4931.81,1317.83,Category1,Proj8
